Order ID,Date,Customer ID,Total,Payment Method,Card Number,Authorisation Code
a69a6f87b6674dbc956dfba446c1fa1c,2021-06-27 02:39:36,731186,153.91,Paypal,N/a,1fc64a27af8d053e850df88465786ff300d14e88
21124f515bff493c9f2d7cda29dcdcd6,2021-06-27 11:20:54,860202,35.0,Debit Card,3564321335660249,N/a
194dd5505acc4f1eb0715a8d4e258e10,2021-06-27 18:51:20,377773,213.5,Paypal,N/a,09248dea16207dedad62c96aebaebd17fbc75571
669f3053c01b45cf86409ec3a19e3857,2021-06-27 22:07:21,533188,64.58,Google Pay,N/a,631de9d3d477702ca485fda7825837a26113eefa
fb98ec3109b146ef85d930bedbc7c544,2021-06-28 13:22:02,222268,21.46,Paypal,N/a,88bc2d216aa7bcffafc6067b7d0889da7c8c2e1f
c4cfb139ba634985a58d28d819df00a8,2021-06-28 18:41:33,786712,67.76,Debit Card,6516972760674923,N/a
aeaaf18a179e4e3280723ef5027c3f71,2021-06-29 19:56:15,304371,33.08,Paypal,N/a,c72f4ca6fda57ecd6f36b2e3480cef630018622f
01657c228ee84b258144619e299480fb,2021-07-01 06:09:56,134732,80.88,Paypal,N/a,14946de1d3b477bb0d9c94198b49d0757ff8510b
99040a3b94644c9da128834e05dc1668,2021-07-01 06:29:35,443583,210.78,Credit Card,180019100518275,N/a
36599c897077433e9b66a03bbea9cf9b,2021-07-02 15:08:24,692993,493.3,Paypal,N/a,1b6a99fc65560ad6ee7b71c9e5ecab60aad82b94
2b9cdcfea9204aa89029c423205754e2,2021-07-03 01:38:13,443583,67.5,Debit Card,5312712873496188,N/a
9be23b24a9f54f3b82d66a158059aaca,2021-07-05 07:57:11,154598,230.05,Debit Card,4562446371887925,N/a
450fc51b8ce648a8a2d5d0c1cce57653,2021-07-05 17:39:33,443583,35.29,Credit Card,4428181536634953,N/a
7164d80b018e49bfa4294c5a3e2ec306,2021-07-05 22:27:05,351866,249.15,Credit Card,5319135197857443,N/a
8af9ae3628e04a04a7118f63d4716563,2021-07-06 02:20:12,604057,129.28,Credit Card,2265850730749441,N/a
662b4451510a451e8993318e16d7d815,2021-07-06 15:07:15,380560,22.44,Debit Card,4648072117971712,N/a
1dfd2250800246e5a501eaddb0bcc705,2021-07-06 15:54:09,908518,312.12,Debit Card,4345146472849196,N/a
9875105b3a56466fad47d84de6eb9e05,2021-07-07 04:51:38,664336,22.46,Paypal,N/a,fb58fb523c00486ea21647e2ad084f816f4ab1a1
a904b98d804345798ab5fb1471bf5c85,2021-07-07 13:05:47,881628,23.51,Paypal,N/a,e277990155c09d9b4a58e0ba378399ea1befba36
669c331979c6490eb869c41dcbd69d35,2021-07-07 21:13:32,443583,223.5,Debit Card,4991088298868692436,N/a
101e80d36bd7455b81eafd2b1ee8cde5,2021-07-08 07:36:23,743296,98.21,Debit Card,6561522207506743,N/a
205ebf37f98148eca71fa0f26c4c1166,2021-07-08 21:28:28,951832,43.5,Credit Card,4400832952327,N/a
add57eb568f04706a48c8dc5644d08b1,2021-07-10 00:05:27,517443,11.95,Debit Card,347767430328829,N/a
a86fa73bdeb14581a5dafc1ff56b314f,2021-07-10 01:42:48,212056,28.61,Credit Card,4441551697737626,N/a
e90d93aea6684f05a6bef16f83761c6f,2021-07-11 07:15:11,968103,77.84,Debit Card,6011172618686555,N/a
4b6d1adc975448ef98617e74cada7b0b,2021-07-11 16:23:53,443583,111.13,Paypal,N/a,b7448becb3cf1ed3bb31ed24117a46d8ddbeaf10
4abf3fb32a3346c5a794d904a46636d4,2021-07-11 19:36:56,992035,62.55,Debit Card,2710300177319382,N/a
7e578a04cff64b28a9ba9b401042c35d,2021-07-12 16:50:57,618400,88.59,Debit Card,4933904969546917,N/a
d73b6e5ba1884b34b228ab6b5a0ab236,2021-07-13 09:56:23,774262,53.94,Debit Card,4161878537787141,N/a
c4048353431c4f87bf95f991fbe8f562,2021-07-13 13:34:59,207262,21.36,Debit Card,30364155090214,N/a
b3d0a641ae9d459e99f5063dc4019fe7,2021-07-13 17:04:45,889701,21.37,Paypal,N/a,43c282059caf2d889ac532290f57d1cb542d6874
3f296885da7849f396fae83c9282b710,2021-07-13 22:41:33,399088,10.99,Paypal,N/a,825332950ce6492ab721d87e53b2572c6ccbfb62
4796170093134e8190bebb84dbe661e8,2021-07-14 03:22:23,681349,28.61,Credit Card,4253373804610845,N/a
9e39ca5e74cb4210b11535e55c973aa5,2021-07-14 04:06:26,203108,60.62,Debit Card,561946616571,N/a
79b2dc0ba5194b51b52a73ecb7950d41,2021-07-15 05:42:50,215468,49.56,Debit Card,4048918186216619,N/a
10f7c446de4c47479485597b7cf89cb8,2021-07-15 06:07:58,889701,97.31,Credit Card,5586868899877519,N/a
0edf8408749044d796ad9542fab79861,2021-07-15 17:30:14,988327,81.82,Google Pay,N/a,908a10431b141b2b3798f88481af50e1bce00f9d
48d4ebf46b9e467187232eb0c2fd913d,2021-07-16 11:09:23,443583,224.83,Paypal,N/a,017df116ca62b6e73710ecba6955fea0d18addc4
2ffc74d4fcfb4eb4aff01f8ca58ce418,2021-07-17 17:57:40,627061,126.54,Credit Card,4030277887646891,N/a
0dedd57970a64614b88c3b0cf56725c6,2021-07-17 21:10:46,702193,43.5,Credit Card,180005775728554,N/a
4c747ff459094dccb01eb30db15b57c6,2021-07-17 23:05:56,425989,106.66,Debit Card,30466632886823,N/a
5421cf6a636e497080fc3ae06c6b98eb,2021-07-18 23:23:29,174266,203.49,Credit Card,4883739418938458152,N/a
48b406e1817f466aa1201d3fef282d9f,2021-07-19 14:36:13,910941,28.61,Debit Card,38276703972606,N/a
81033073d5ba45abada94918344fef63,2021-07-19 22:04:07,154678,119.73,Debit Card,30499405937291,N/a
267e12e7b34c46e69fbbcddb738fe821,2021-07-20 01:22:55,222268,89.2,Google Pay,N/a,b756548d2e59dae2b51aac22ac82f0cc9f53c1cf
a343be5f64b44615b385e317aab04bdd,2021-07-20 01:30:22,398144,70.3,Credit Card,4864034923629790,N/a
9744e5a9609d4829a3ba1e98da43ff41,2021-07-20 05:07:53,443583,97.08,Paypal,N/a,e6ec8926e06933bb822087e2d0b930ede52421a6
f622c71404834c1db3032cbafd9f88da,2021-07-20 16:52:46,582767,193.91,Credit Card,375798133565263,N/a
b91cb6c2771a424c9899578c5551a087,2021-07-21 03:10:56,702193,96.91,Credit Card,30447131091354,N/a
cfa19b91190c43acb76b2412ccc1aced,2021-07-21 16:06:14,382696,411.91,Debit Card,3566082323141562,N/a
8024cfd2ee83426e899110b866e15aa2,2021-07-21 20:19:47,881628,83.59,Debit Card,5204757682284102,N/a
755c605b84a24b93b55d1db560e6c09b,2021-07-22 01:03:57,533188,141.84,Debit Card,348428496345855,N/a
bb1c89d44285428a8af3fcc5ee5a8ffa,2021-07-22 16:23:53,174266,13.0,Debit Card,3542011246908889,N/a
9584125d5727439e95941eb926c51256,2021-07-22 17:46:16,191141,188.57,Credit Card,6504095038149454,N/a
616a37c9ce614229ad4908d2cb9d0bba,2021-07-22 20:21:12,851380,43.5,Debit Card,4028381366470783,N/a
fd1e20863cc545bf852b5ba12cd0eb4a,2021-07-22 21:03:54,500637,59.24,Debit Card,4253326552933,N/a
f860bb69edf047f7a86f59063e9e33fd,2021-07-22 22:53:47,824331,21.36,Debit Card,568548922273,N/a
9636c9268efa4499a360c3d3c41ec1df,2021-07-25 08:05:34,305478,249.6,Google Pay,N/a,00442ca213d407aec4b3df8387e34ab1babdaf73
eadd4250b18c46bf9e1681b0369aa3ed,2021-07-25 15:08:00,663624,199.51,Google Pay,N/a,7f05d9f8b281cce0f86455281c51a2f5c3f7f916
a54fb5c8fd624cae8744062718cd352b,2021-07-25 19:09:32,209717,209.98,Debit Card,4616125788256,N/a
d951d67f6d6d4462b4d66963b6bac725,2021-07-26 14:25:25,443583,150.91,Debit Card,2711154117431909,N/a
8188cc8eedfd479e956e287b9fd1a3e0,2021-07-26 22:34:42,174266,193.96,Credit Card,4350624946119489,N/a
bb55b79ddbc84f3f90e6d44e2f59bc4a,2021-07-27 04:24:00,969813,59.89,Debit Card,6011015804540013,N/a
76dfe25bb50c4578adda693519f70000,2021-07-27 06:52:37,634861,75.29,Credit Card,3577687714606051,N/a
6ba05c904b7c435d965888942be4492b,2021-07-28 08:37:51,566610,340.58,Paypal,N/a,4bfdd3b1c1cdecf4603bd516225ffccd7c36581d
7c9422809c6e4ff099619f86aef6cacc,2021-07-28 20:31:59,582767,24.16,Credit Card,345224909239253,N/a
d5418ffd73cf42f8a6428f700d67572c,2021-07-29 20:33:42,526017,164.01,Google Pay,N/a,ff9489614f6006182e52b9056bcb42011d01e3a1
9ebbcfb841604eeea8ee069a3856a0be,2021-07-30 17:39:49,605174,324.71,Google Pay,N/a,a3f7c7c6cdb4b3c806a1f1097b93d83fb3c9335e
e278eb8ca5d644b0bea3431da7e6fbec,2021-07-30 18:13:31,321883,245.44,Debit Card,2298306674797137,N/a
8bd64153f0cb41a2950b56b2e552a88c,2021-07-30 22:12:34,814264,125.98,Debit Card,213125301860332,N/a
6582296f815e40eea6cce1daa4ddd27a,2021-07-31 12:54:22,361604,123.14,Debit Card,4212766796871,N/a
05c3afbd4a9c479cb1f935da5a0e6fea,2021-07-31 14:43:20,815878,45.24,Paypal,N/a,803c1ceec514602cfa492af720aad775e43a42cf
a8616e073f0e4e439ecbbde84885397b,2021-07-31 20:58:45,601373,197.23,Google Pay,N/a,f25654667274a4311fa73b3a77b35f2163f55886
9e244a795a1a4b768e58b984bd9b0741,2021-08-01 02:53:24,992035,239.1,Debit Card,4516907555594,N/a
ec7b4c352f844e649d166c3deda7ab5c,2021-08-01 23:18:33,501424,287.86,Paypal,N/a,5f140b361aa74501d2a396cd906198d6bd5b7c22
84c3b4b9722d4b0996c302ffc42de7d2,2021-08-02 06:57:45,120455,189.95,Paypal,N/a,85f4daeb4da48047af9f56668065114aaf68d630
640bcec929cc4f348db359190e20ea4d,2021-08-04 01:11:51,526183,77.8,Credit Card,3528575148574583,N/a
62893ae5340b4c91a42b06b23d9e5b17,2021-08-04 17:08:15,494693,28.71,Debit Card,6011539849070652,N/a
36ea90106b8d438b96101c55555b15d7,2021-08-04 18:17:50,560011,111.8,Paypal,N/a,e13b4fee677fc5c63194ed12a6e2dc57559a9da5
c39781a0bdf54cbba951396239d3c9ab,2021-08-05 05:13:52,135405,71.15,Google Pay,N/a,d1fa70f042981f2243456bd688f548f1ad25843f
737477902208407baeca9b3c7f7cbea2,2021-08-05 15:30:44,499951,18.11,Debit Card,36563295272301,N/a
b0e27f26328349f78a1c4132ec19a8bd,2021-08-06 03:33:32,903588,43.5,Debit Card,30347857311814,N/a
43b7e8eaa7e54aa2b9f7da591e64b0f9,2021-08-06 13:58:40,526212,193.7,Debit Card,581627740003,N/a
3df72f3ff13a4ba5a17922d749490453,2021-08-06 14:39:50,169141,117.66,Debit Card,3538493996137982,N/a
0de6936a82834226997325b37dcefcda,2021-08-07 04:27:16,946667,283.9,Debit Card,4467565673227668892,N/a
55e88f2255e2444eb4223944d1c91235,2021-08-07 09:10:37,634861,97.65,Debit Card,349424841464680,N/a
7155e534cb5e47aa8ebb0c38a4342dba,2021-08-07 15:23:37,508268,60.36,Paypal,N/a,307ce753c988eb85cfb041095a42bc9d9de21a29
7059403f51b34e42a08ce7dc78c912e1,2021-08-07 17:52:11,863719,106.92,Debit Card,676167142766,N/a
67ba3d3ebb224e04b846839092ffd5e7,2021-08-08 13:02:23,134732,140.93,Debit Card,3585978619307642,N/a
3376f16ea5394b1d87a1b1749af3d51c,2021-08-08 20:55:20,456222,260.57,Debit Card,180035402491300,N/a
6dc53a64c7284acfb6eb6dea6bfbbb26,2021-08-10 22:03:43,997509,321.37,Debit Card,344829820005343,N/a
7bf48332dbba4f1eae2a8ef4e9e01c5f,2021-08-11 03:40:20,960029,229.21,Credit Card,30043233342736,N/a
6504172069234c85b9104811802e5f92,2021-08-11 07:10:22,443583,126.38,Paypal,N/a,811c34354beca46969b9386642a71652b0b361e2
6ad33275bc104128bc01d389f719b7b6,2021-08-11 17:41:18,168072,110.03,Debit Card,6547753958138761,N/a
fc09bd36fdc64351b18f3317f577180d,2021-08-11 18:18:45,162363,19.41,Paypal,N/a,5838f43a9ff5d99fb32c634269b5cd02a98d6f7f
e6f7d888bb0b4edbbde4274afe11c19e,2021-08-12 08:26:15,697275,625.58,Paypal,N/a,23cb0c135c311332dffb30465fb645b3e4be915b
8ee1881612f94888a49cc3b9fbcabec7,2021-08-12 13:40:25,237630,71.64,Debit Card,376632578532117,N/a
54615165ae0543a7b1a65589ca0f3b26,2021-08-13 12:30:13,960029,110.16,Paypal,N/a,efe3f0635e1de1d371c6a6cd79e2c2b9efa7384c
9f93cb7b9f3d470bbf4a1a572f086043,2021-08-13 23:17:29,508268,77.27,Debit Card,30343538992205,N/a
fb76fa4ed84548e6bc9681bab1f01f4d,2021-08-14 00:22:42,969813,66.29,Debit Card,2294187591417940,N/a
4cfa2de9775642768c0eaa97e66b0d0d,2021-08-14 04:26:47,709275,187.04,Paypal,N/a,7d3b7ef63c79caa917b67c693f5d5e7fd8b811d5
219a04b1973940489585f2a3f5e463bd,2021-08-14 22:14:41,407324,43.56,Google Pay,N/a,9cfef4d261f618520504b61f4bf84b61baea23d1
e0cbe11151124662a25a762844c714ab,2021-08-15 00:51:11,960029,115.19,Debit Card,6547777631717980,N/a
8e97d4eeabd64b84bf29e16de84892de,2021-08-15 04:03:49,906143,136.23,Debit Card,3501694780844278,N/a
1ec7a5b3924047928f3d6b6209babd47,2021-08-15 11:03:20,443583,59.2,Credit Card,3515686694270313,N/a
88951a0deebc49bd9d8d4a6c5b4d5f42,2021-08-15 12:38:32,827998,182.64,Credit Card,213117517743014,N/a
fabb8a15ba804d8ea55006137a7c2c95,2021-08-16 02:57:47,128553,250.42,Debit Card,180073810953744,N/a
ea86fc317f9b4eb1976d9d05ee3fab18,2021-08-16 07:16:44,767602,38.85,Paypal,N/a,533df23cbc2911a3b1302dc909102ae3f4032932
1597c85ebf4e4f61983f77b51bafa224,2021-08-16 15:16:19,985973,186.02,Debit Card,6556332025006232,N/a
39dcf4eeaa1b4be3ad8c4db94bbbde5b,2021-08-16 17:42:44,908518,328.14,Debit Card,3561993072420442,N/a
490ae73a8beb42b08da2bfb3dad434fd,2021-08-17 01:51:39,952847,66.54,Paypal,N/a,745be6ca1d298bab596ecfac4d6ed60b173ed64d
d97f31df3db94af6b8c0880ee2e384c7,2021-08-17 05:28:29,174266,20.91,Debit Card,3594297690099047,N/a
a4665ae4151247a4b3a7b85482443e19,2021-08-17 13:39:47,200336,177.75,Credit Card,2273097484197480,N/a
9515f44cd40e462a94bbf4090557d6a3,2021-08-17 21:55:25,135405,39.73,Credit Card,4258112822184,N/a
1f887c987580438cb5c71a2e71ce297a,2021-08-18 10:19:13,643844,103.17,Credit Card,4046793464789948,N/a
745afd0a73e045ec814bfa7506cc132b,2021-08-18 10:49:01,582767,202.8,Paypal,N/a,109da40cfba8ac2fe7eb5e7e029fbae7dc76b19d
1fccf95d717a48f4b44c488ce51e0b4d,2021-08-18 11:03:19,960029,47.59,Paypal,N/a,30442d88f24987c242c9ac28a639872807c57a85
3b036bcccf3248e4abefecfee1040259,2021-08-18 12:24:38,981686,44.33,Google Pay,N/a,ad7f32be56f2308e80d7ab8bd219000adaae581b
ac901e62470e4e89b86bc340f771f928,2021-08-18 22:34:48,302098,224.98,Paypal,N/a,af87fd92e814657d3fc8f80316175a7385f1298f
5443db433c0845d585796b7589a9affe,2021-08-18 22:59:22,275110,138.32,Credit Card,4507126282128,N/a
1ab8e6eb385643d0ac80f10893e5b280,2021-08-19 08:09:06,960029,372.5,Debit Card,4076753727045,N/a
6ef7f6a30b304b72ac2983248bc38c0d,2021-08-20 05:37:10,991446,353.5,Paypal,N/a,7b46443f855a7ed5596833c7f1f33eb15c1f2a8c
0c411dfb05a24777af1fe20689c10000,2021-08-20 18:39:37,678746,214.92,Paypal,N/a,6bc8d56fe47a05a603f7fda94eca82983d4e6a93
99c2fcfc948f4e74b9ce2a270ee1737c,2021-08-20 22:50:35,174266,28.61,Debit Card,6011108498837033,N/a
5d6efa40e1e941c591494bea1489ca01,2021-08-21 17:42:25,339456,147.54,Debit Card,3537606030607584,N/a
a0062c7695604e4fa2e65b6eee7fb7a3,2021-08-22 05:04:27,649706,173.54,Debit Card,4514065305284366060,N/a
c9071d917c1d4b16af7deb525dac242a,2021-08-22 10:09:21,523523,24.42,Debit Card,3591474981755446,N/a
df011d9c388244d898cb069bd55fc9b0,2021-08-23 17:10:58,361604,27.63,Credit Card,3572939631436863,N/a
c10bd1a894284aa199987ec0fc97f1b3,2021-08-24 02:15:32,185409,208.84,Paypal,N/a,1d9766f6cdcea0bae0ac3630e2b79f86132912ad
bc0d77d2c29c4665bcbf751323afbb55,2021-08-24 17:16:18,617535,176.72,Paypal,N/a,1cabb9573609faf22ee22ce5f428bf20a4f52cd3
31d1f59c68cd43f497d3381629182497,2021-08-25 01:32:53,154678,57.45,Credit Card,4161366736495070,N/a
684bab1fdeeb4dcdadd6507bcf26e108,2021-08-25 08:05:43,442246,488.15,Debit Card,3507663654292678,N/a
34e626ac60be4daf9a12845838ea743e,2021-08-25 12:47:21,265713,47.33,Credit Card,4034625724386060532,N/a
7f557e5de4e340c7ba2d34a74bf3d1ae,2021-08-26 20:38:44,509840,27.86,Credit Card,30397118078694,N/a
d4667662493c45da97f9c5928a633b79,2021-08-27 09:10:21,870159,164.02,Google Pay,N/a,37ed21442208734ce2d4fb556659ea0ccc420111
27a03b926ad642ae808efbb4311dc75a,2021-08-28 18:27:17,720364,21.59,Paypal,N/a,216d9f96307f05512fa2073a614e39483dc63dea
fc51a88181e34e51936771af92198f8e,2021-08-28 23:14:59,425540,248.25,Paypal,N/a,0c4f6f26b239b0814e1260b2f62bbf673245b686
cea7a82f4be844fca990e6051974cd40,2021-08-29 07:17:23,702368,455.96,Debit Card,2454977974810117,N/a
de45e308e5024f6da9442e6799d0c416,2021-08-29 08:02:43,827998,40.6,Paypal,N/a,c90da705285ce46d553087155aaaa269f85f30c9
12a5f0330ad84f52a2b7398018b9c23b,2021-08-29 09:19:35,895080,80.94,Debit Card,4908590025819349526,N/a
e914013a751a41ed83cb5cdb2cf0f3c6,2021-08-30 00:19:46,582767,157.14,Paypal,N/a,fd8068ec25becd8627f5f3a0956016fd6fd53b19
4eb5d989a63b4ea48800e6bd605785b0,2021-08-30 08:37:59,168072,143.43,Paypal,N/a,eeb473ca59162abb6d9081711e3224e50ac2888a
e2a0e4ccc886440c97e53999cd161d51,2021-08-30 16:31:48,734865,447.15,Debit Card,344557628790101,N/a
ba9aa989a4d844f9bbde775d67274431,2021-08-30 20:25:48,529677,98.18,Credit Card,574664492547,N/a
f278e54ae900444192a87b1bc7774b91,2021-09-01 01:41:23,450209,144.44,Paypal,N/a,7ff81ab161d70353fb09612a5813e990eb191c7a
7a5860bd858f472e834e80e27a5efc74,2021-09-01 02:17:55,582767,97.65,Credit Card,4685632140095682,N/a
6bbb212e4c1745dab2ccc95a786e731a,2021-09-01 20:05:31,508268,204.56,Debit Card,30448918432472,N/a
18e37dab51184d51bdc76a711a1e860d,2021-09-02 15:28:09,992035,29.52,Debit Card,2222967302288202,N/a
59d730465d24404e9d7cf8809ef3f96a,2021-09-02 16:57:14,256144,76.83,Debit Card,4275681938159,N/a
cef5633a49cd45e4bb3f69d8ac6d107e,2021-09-02 20:13:40,456222,231.17,Credit Card,4567289817292,N/a
8a27c8837aa149858d1c2586aba70b29,2021-09-03 09:46:13,174266,79.45,Debit Card,4696368335207983,N/a
3c76e9ed2b5740fa9eff8eceddd263e0,2021-09-07 07:52:14,443938,98.06,Debit Card,4002145047575215,N/a
d7226b9cf01e4caab4bf23172c2f01f9,2021-09-07 09:53:01,575840,556.35,Debit Card,379873782331162,N/a
d80bfc27612541c886bc4cadba88f72c,2021-09-07 14:48:49,663648,446.77,Paypal,N/a,19387d0ad137dc2d12b57cbc28fa1c1d7a58ba05
4f17b99303fa4c18bb1acd03f6addc89,2021-09-07 16:41:00,322282,83.86,Google Pay,N/a,bc319074aa07d70d718dda5493c09fc24e1a8fe6
a6b0bbb990ee46fbbca456c7b23bad38,2021-09-08 06:29:44,946667,376.16,Debit Card,3557926466877229,N/a
18437223ffb6427484701bfa0a74543f,2021-09-08 19:09:00,377773,28.99,Paypal,N/a,cfe2a9f25e7dcb7217061c38f898a09a2fd4ca8f
2cefeabdc6724011bf733c460345d775,2021-09-09 22:03:28,185409,64.9,Credit Card,377190768166823,N/a
4c0da1b86b2f431b8ff5ec3c562db9fa,2021-09-09 22:17:05,456932,96.58,Paypal,N/a,503b0f518d0fee69d5da551c85e684192ee4730f
a9dd1ffabbdf4f0aa316ef75d5225707,2021-09-10 02:22:23,212056,133.6,Debit Card,3557297208275886,N/a
a8abd91f67824bcda5a48445d839f69f,2021-09-10 04:36:11,456932,55.05,Paypal,N/a,25fb690c2419101053b429a5d96a57e3230413d9
b44e6ac199b04a2d81c9e7a26061e32d,2021-09-10 09:03:05,374568,17.09,Google Pay,N/a,3991e5322bf901ab24b4783a7f7d65310f8324e7
c8d0790139174bbd8571afb39b7f533e,2021-09-10 19:37:23,508268,250.83,Debit Card,3565203438269327,N/a
0d4fb9484d7c41969204a9865d7bdffb,2021-09-11 16:07:15,239942,99.86,Credit Card,3591549628755493,N/a
df807eb9d1484c8480bd886e5b39188d,2021-09-11 23:56:16,671041,23.21,Paypal,N/a,dee432d43a9c13329663024c44ade4b931c8bff3
e06cd8ae642240ac922b2f75d194a4e3,2021-09-13 00:12:58,334558,400.32,Credit Card,4829137998674569,N/a
7a4a6d8aca7b4115b118d868bb4c5ca0,2021-09-13 05:59:46,692993,69.06,Debit Card,503843957716,N/a
b591b5e17b1744b4a53d9eca18825f73,2021-09-13 20:20:21,533188,115.76,Credit Card,3571421171732382,N/a
42c492b50c9e408c8d81e588ba6c7178,2021-09-16 02:10:16,443583,73.89,Paypal,N/a,a48651df592bf0c53d02af04f8d50edad721db9d
8f6b6d796b234b8ca1fcd65ca49368c5,2021-09-16 05:00:58,307058,43.5,Paypal,N/a,3aadd46746f1e64e2964c6a48b69b657cdb34507
00044461f0804df68734e42c65c51331,2021-09-17 20:49:42,681089,11.32,Credit Card,4464042894384166,N/a
969edf58ad6347c5aa1d32912980dc9d,2021-09-18 21:06:09,443583,17.67,Debit Card,6594871756961390,N/a
ff3d1077ce95437fbc676f32972c5e03,2021-09-19 03:17:24,542137,152.29,Paypal,N/a,e90b198e2fa0bc66449662dd5bc2770ba5f45047
2821bac98e7b4830a91b96bf14445c94,2021-09-22 01:31:11,944584,609.56,Debit Card,180018815551456,N/a
979d263696274e07bb61efd102047841,2021-09-22 10:14:54,960029,17.63,Google Pay,N/a,3dfccb3f05b9399c03e816589313afb733bd0960
69ce6701f0f14e1fb724d36cc206939e,2021-09-22 12:20:32,169141,851.42,Google Pay,N/a,2601e97306ad2aef8d936cbf552772e917602f9f
a35a9475096a4f8caea995fd7ec730aa,2021-09-22 15:38:01,339456,145.59,Google Pay,N/a,071a33d901631ec366b441fd358e83f9b2c4bf4f
811da005c0b14107b53c6af3133f8254,2021-09-22 16:46:55,692993,392.97,Google Pay,N/a,530e1c79a8e976b09a163bdaea7d2cf9346a91e9
12eb78c7ea2a4ed596385d2b619a2bbf,2021-09-23 02:29:59,305478,152.97,Credit Card,3518525668392413,N/a
d2dce2b11375482b846e2e8f672a1c7d,2021-09-23 20:52:02,582767,251.23,Paypal,N/a,ce2669b236c4ff2a9c98c524882245aa783f18de
f694067e78434dfa9920948c54bf7989,2021-09-23 22:31:59,786730,15.13,Debit Card,4256463487289843842,N/a
324b9f8a3fb742f291168616ca0c45c1,2021-09-25 18:03:44,634861,310.14,Debit Card,4665788768856876608,N/a
d98993703b604688b05fa69a42e16019,2021-09-25 22:46:29,443583,224.72,Paypal,N/a,67d4ae47083df275fbcccfd38dd2a4c0fb51544d
b612e9003446475c89f50285c765b418,2021-09-26 08:04:55,275110,20.57,Paypal,N/a,6d8b65a93ba2822cc72d7b187d89bee77142f32a
b662f7ec475a4b13a62c6e11ec35fe13,2021-09-26 13:13:40,721791,260.83,Paypal,N/a,a646b1f7613907648e1728d8fa4b364b040bd6bf
3026fc397d434b5195d69a8d33c8ef0f,2021-09-26 15:02:08,863719,63.52,Debit Card,676374772744,N/a
6124e0b63db7470c89c12e089f64c96b,2021-09-27 00:25:05,401793,376.26,Paypal,N/a,ef45a66e9235264fb36d91801a97dd0205da6612
421c4ae7da104b8a91a52285fba5bafe,2021-09-27 16:06:35,434379,41.01,Debit Card,3527788180841288,N/a
6e853da6cb2d4d4aa0699703400669ea,2021-09-27 18:12:55,265713,52.96,Credit Card,4926157822325690071,N/a
d32b990d9c4d4e45a7fbb2b47ad1025d,2021-09-29 13:59:38,508268,442.02,Paypal,N/a,b8dcc28eae0e51bf43cfc73fb1da56d930ea1a75
d5c8d90d10714dbe868934d00e32d3fb,2021-09-30 01:39:52,881628,39.35,Debit Card,343643794133291,N/a
159549aa53b04f939bc1eb304756e6c0,2021-09-30 20:54:50,442246,62.93,Google Pay,N/a,ff5225213b669267b7c8e43bf5e9aced972862ab
e5c757431449434685720ae9af716202,2021-10-01 14:31:29,335241,68.23,Google Pay,N/a,dd63991651a2f8a1fe6738189fba9fbe980882a1
223eb25900624cf89b4e843d6cb9a35b,2021-10-03 07:27:15,584276,56.18,Debit Card,3549861535743154,N/a
c558fef244624a40b1eb54900dec1306,2021-10-04 16:05:26,499951,16.53,Debit Card,4587091285322495879,N/a
ac7cd914ca5244a1a67817f0284f3a58,2021-10-06 08:24:12,980672,133.69,Paypal,N/a,6a4b52c30d997bf7f1c7d3ab1850180d76efd778
31ec21dc67fb40d9a8119091cbc8c516,2021-10-06 16:43:38,581578,28.61,Paypal,N/a,1f7513f5e7c3ce611caa23226b0b216ab76b23f7
9c3f799016d54745accb4da69cd199d8,2021-10-06 22:10:59,601373,122.8,Debit Card,4284455782033,N/a
f168aa2ca5d7454fb2a11eed7b4b978e,2021-10-07 02:37:30,281509,280.25,Credit Card,4545205143372706581,N/a
4f729a6a9acd4292b1d22052e362d6d0,2021-10-07 18:44:28,137648,131.27,Credit Card,576682339618,N/a
75abfb142fef4bfe92fb73a1a3b30df1,2021-10-08 01:17:05,361604,48.49,Credit Card,3553635024790493,N/a
65be5920efc44b3b89a62d6442285886,2021-10-08 06:04:55,827998,201.58,Debit Card,6011537127803869,N/a
ee2872a920f8480fbfb7ae28fa475090,2021-10-09 04:15:51,508268,165.34,Paypal,N/a,023135477adc4e0f2fb07df6b8b005b350b9db6e
56b1a90d412840feb0934d55e55828f0,2021-10-09 06:21:32,966735,95.73,Debit Card,6011271409396430,N/a
bb90959e508a4f69a65ca39fd3b800f4,2021-10-09 09:14:53,443583,11.92,Debit Card,3556885430508131,N/a
2950a273c4844abcafdaafbc1d6a4b2d,2021-10-09 09:32:06,601373,116.05,Credit Card,3534071026512111,N/a
73f876c144974817a48b81039e9836ce,2021-10-09 16:53:06,478580,210.81,Debit Card,639075590856,N/a
34d0bd5193b5412090a89aaeec0db235,2021-10-10 07:24:32,349800,422.26,Debit Card,6516058315376261,N/a
dadd9171a9b14fb4985b490ab55e8107,2021-10-10 15:14:17,443583,22.16,Paypal,N/a,1458ced07d41b43fde85590974de5180cd3cdd10
c7f436acca10447391494f4ae136408d,2021-10-11 00:09:12,475400,215.52,Credit Card,2291811801841002,N/a
b3be4ab09acb4abebace54a4aade1d21,2021-10-11 06:42:53,215468,221.27,Debit Card,30305030382375,N/a
440949dece074069947ac72cea1b4298,2021-10-12 07:05:57,335241,220.39,Google Pay,N/a,2fbd4c060443471461cf81fba77d63cafb79793a
